character,line,gender,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
FANDRAL,"Go on, Hogun. Smile. You can do it. Even you, Hogun the Grim. Just one smile.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8791192770004272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANDRAL,"All right, half a smile. Look, forget the smile, just show some teeth. ",MALE,0.0,0.9970908164978027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,"Fandral, is it true the famous Warriors Three are ready to meet any challenge? ",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402273893356323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANDRAL,"Name it, Lady Sif. ",MALE,0.0,0.998462438583374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,Keep your mouth shut.,FEMALE,0.0,0.0,0.0,0.0,0.9913484454154968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,It's all right to be nervous.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770017623901367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Why does everyone keep saying that? I'm not nervous!,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722509980201721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,You may be able to fool the rest of ASGARD --,MALE,0.0,0.4157319962978363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,...but never you. I know.,MALE,0.0,0.9978506565093994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,"Thor, just remember that you have something even the great Allfather never had. ",MALE,0.0,0.9804158806800842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,And what is that?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9604563117027283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,Me for a mother.,MALE,0.0,0.9986590147018433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,Now don't keep your father waiting.,MALE,0.0,0.99806147813797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,Where is he?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6561405062675476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,He said he'd be along.,MALE,0.0,0.9988210797309875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,What?,MALE,0.0,0.3640415370464325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6699512004852295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,He wants to make an entrance.,FEMALE,0.0,0.9986874461174011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANDRAL,"Well, if he doesn't show up soon, he shouldn't bother.",MALE,0.0,0.9949641227722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,I wouldn't worry. Father will forgive him. He always does.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.961475133895874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,"Oh, please.",FEMALE,0.0,0.995776355266571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,"Gungnir. Its aim is true, its power strong. With it I have defended Asgard and the lives of the innocent across the Nine Realms since the time of the Great Beginning. And though the day has come for a new King to wield his own weapon -- that duty remains the same. Thor Odinson, my heir, my first-born. ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9761547446250916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4518411457538605,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,"So long entrusted with this mighty hammer, Mjolnir. Forged in the heart of a dying star, from the sacred metal of Uru. Only one may lift it. Only one is worthy. Who wields this hammer commands the lightning and the storm. Its power has no equal -- as a weapon, to destroy, or as a tool, to build. It is a fit companion for a King.",MALE,0.0,0.6040669083595276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,"Today I entrust you with the greatest honor in all the Nine Realms. The sacred throne of Asgard. I have sacrificed much to achieve peace. So, too, must a new generation sacrifice to maintain that peace. Responsibility, duty, honor. These are not merely virtues to which we must aspire. They are essential to every soldier and to every King.",MALE,0.0,0.0,0.7258355617523193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43218058347702026,0.0,0.0,0.0,0.0,0.0
ODIN,"Thor Odinson, do you swear to guard the Nine Realms? ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735782146453857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,I swear.,MALE,0.0,0.9801360368728638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,Do you swear to preserve the peace?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9871780872344971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,I swear.,MALE,0.0,0.9801360368728638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,Do you swear to cast aside all selfish ambition and pledge yourself only to the good of all the Realms?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6730606555938721,0.0,0.8113947510719299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,I swear.,MALE,0.0,0.9801360368728638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,"Then on this day, I, Odin Allfather, proclaim you--",MALE,0.0,0.9846280813217163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,Frost giants...,MALE,0.0,0.9977977275848389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,The Destroyer.,FEMALE,0.0,0.9986889958381653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,I thought it was but a legend.,MALE,0.0,0.0,0.8233311176300049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899877786636353,0.0,0.0,0.0,0.0
FANDRAL,I've never been inside the Vault before. It's said the Tesseract was once held here.,MALE,0.0,0.9809823036193848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,The Tesseract? I thought that was but a legend too!,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5921744108200073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4178938865661621,0.0,0.0,0.0,0.0
SIF,Shush!,FEMALE,0.3614412546157837,0.5564121007919312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,The Jotuns must pay for what they've done!,MALE,0.0,0.9978269934654236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,"They have paid with their lives. The Destroyer did its job, and the Casket is safe. All is well. ",MALE,0.0,0.6929740905761719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,All is well?! They broke into the Weapons Vault! If the Frost Giants had stolen even one of these RELICS--,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6943899393081665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,But they didn't.,MALE,0.0,0.7437153458595276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8376226425170898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,I want to know why they--,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852305054664612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,The Casket of Ancient Winters belonged to the Jotuns. They believe it's their birthright.,MALE,0.0,0.9989979863166809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,And if you hadn't taken it from them they would have laid waste to all the Nine Realms!,MALE,0.0,0.8771740198135376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,"I have a truce with Laufey, the Jotun King. ",MALE,0.0,0.9741878509521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,He just broke your truce! We must act!,MALE,0.0,0.9938610792160034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,Leave us.,MALE,0.0,0.9983199238777161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,And what action would you take?,MALE,0.0,0.3100634813308716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9401609897613525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"March into Jotunheim as you once did, teach them a lesson, break their spirits so they'll never dare try to cross our borders again! ",MALE,0.0,0.8369653820991516,0.0,0.0,0.33827149868011475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,You're thinking only as a warrior!,MALE,0.0,0.995495080947876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,This was an act of war!,MALE,0.0,0.98249751329422,0.0,0.0,0.0,0.36743101477622986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,"It was the act of but a few, doomed to fail. ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821610450744629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,They got this far!,MALE,0.0,0.9964584708213806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,"We will find the breach in our defenses. It will be found, and it will be sealed. ",MALE,0.0,0.9981498718261719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"As King of Asgard, I would-- ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9416906833648682,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,You are not King. Not yet.,MALE,0.0,0.5777237415313721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,"Redecorating, are we?",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142114281654358,0.9860438108444214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,What's this -- ?!,MALE,0.0,0.8471935987472534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOGUN,I told you they'd cancel it.,MALE,0.0,0.9946276545524597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANDRAL,We thought that was just you being your normal cheery self.,MALE,0.0,0.9741768836975098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,"All this food -- so innocent, cast to the ground. It breaks the heart!",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7736768126487732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687139987945557,0.0
THOR,"It's unwise to be in my company right now, brother. ",MALE,0.0,0.0,0.0,0.0,0.0,0.8098360300064087,0.0,0.0,0.0,0.0,0.0,0.0,0.54062420129776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,Who said I was wise?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9677846431732178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,This was to be my day of triumph.,MALE,0.0,0.5218448638916016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39045286178588867,0.0,0.0,0.0,0.40649640560150146,0.0,0.0,0.0,0.0,0.0
LOKI,"It will come. In time. If it's any consolation, I think you're right. About the Frost Giants, about Laufey, everything. If a few of them could penetrate the defenses of Asgard once, who's to say they won't try again. Next time with an army? ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.6991852521896362,0.0,0.0,0.7395469546318054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6148834824562073,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"Yes, exactly! ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9918978214263916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,But there's nothing we can do without defying Father.,MALE,0.0,0.0,0.0,0.0,0.0,0.3251447081565857,0.0,0.0,0.0,0.0,0.0,0.0,0.4843313992023468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3436400294303894,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,No... stop there! I know that look!,MALE,0.0,0.9953967928886414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,It's the only way to ensure the safety of our borders.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9153356552124023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,It's madness!,MALE,0.0,0.9725133180618286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,Madness? What sort of madness?,MALE,0.0,0.8620049357414246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3417523205280304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,Nothing! Thor was making a jest!,MALE,0.0,0.9976907968521118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,The safety of our Realm is no jest. We're going to Jotunheim.,MALE,0.0,0.8147602677345276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANDRAL,What?!,MALE,0.0,0.3958994746208191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189258575439453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8618276715278625
SIF,"Thor, of all the laws of Asgard, this is one you must not break.",FEMALE,0.0,0.9308785200119019,0.0,0.0,0.0,0.0,0.4266853332519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANDRAL,"This isn't like a journey to Earth, where you summon a little lightning and thunder and the mortals worship you as a god. This is Jotunheim. ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9548352956771851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,"And if the Frost Giants don't kill you, your Father will! ",MALE,0.0,0.9458494186401367,0.0,0.0,0.30600592494010925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"My father fought his way into Jotunheim, defeated their armies, and took their Casket! We'd just be looking for answers. ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4868985116481781,0.0,0.38158801198005676,0.0,0.0,0.0,0.0
SIF,It is forbidden! ,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996839165687561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"My friends, have you forgotten all that we've done together?",MALE,0.0,0.7815134525299072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5788466334342957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Who brought you into the sweet embrace of the most exotic maidens in all of Yggdrasil?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895667433738708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANDRAL,You did.,MALE,0.0,0.9972431659698486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"Who led you into the most glorious of battles... ...and to delicacies so succulent, you thought you'd died and gone to Valhalla? ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208930134773254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG / HOGUN,You did.,MALE,0.0,0.9972431659698486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,And who proved wrong all who scoffed at the idea that a young maiden could be one of the fiercest warriors this Realm has ever known?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857345819473267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,I did.,FEMALE,0.0,0.9724158048629761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"True. But I supported you... My friends, trust me now. We must do this.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9976593255996704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"Come on. You're not going to let my brother and me take all the glory, are you?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8796812891960144,0.6922622919082642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,What?,MALE,0.0,0.3640415370464325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6699512004852295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,You are coming with me...,MALE,0.0,0.9970417618751526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,"Yes, of course! I won't let my brother march into Jotunheim alone. I will be at his side. ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9922715425491333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,And I.,MALE,0.0,0.9983211159706116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANDRAL,And I.,MALE,0.0,0.9983211159706116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOGUN,And I. The Warriors Three fight together.,MALE,0.0,0.9981426000595093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
